Conference,Team,Defense Drives,Defense Explosiveness,Defense Field Position Average Predicted Points,Defense Field Position Average Start,Defense Havoc DB,Defense Havoc Front Seven,Defense Havoc Total,Defense Line Yards,Defense Line Yards Total,Defense Open Field Yards,Defense Open Field Yards Total,Defense Passing Downs Explosiveness,Defense Passing Downs PPA,Defense Passing Downs Rate,Defense Passing Downs Success Rate,Defense Passing Downs Total PPA,Defense Passing Plays Explosiveness,Defense Passing Plays PPA,Defense Passing Plays Rate,Defense Passing Plays Success Rate,Defense Plays,Defense Points Per Opportunity,Defense Power Success,Defense PPA,Defense Rushing Plays Explosiveness,Defense Rushing Plays PPA,Defense Rushing Plays Rate,Defense Rushing Plays Success Rate,Defense Rushing Plays Total PPA,Defense Second Level Yards,Defense Second Level Yards Total,Defense Standard Downs Explosiveness,Defense Standard Downs PPA,Defense Standard Downs Rate,Defense Standard Downs Success Rate,Defense Stuff Rate,Defense Success Rate,Defense Total Opportunies,Defense Total PPA,Offense Drives,Offense Explosiveness,Offense Field Position Average Predicted Points,Offense Field Position Average Start,Offense Havoc DB,Offense Havoc Front Seven,Offense Havoc Total,Offense Line Yards,Offense Line Yards Total,Offense Open Field Yards,Offense Open Field Yards Total,Offense Passing Downs Explosiveness,Offense Passing Downs PPA,Offense Passing Downs Rate,Offense Passing Downs Success Rate,Offense Passing Plays Explosiveness,Offense Passing Plays PPA,Offense Passing Plays Rate,Offense Passing Plays Success Rate,Offense Passing Plays Total PPA,Offense Plays,Offense Points Per Opportunity,Offense Power Success,Offense PPA,Offense Rushing Plays Explosiveness,Offense Rushing Plays PPA,Offense Rushing Plays Rate,Offense Rushing Plays Success Rate,Offense Rushing Plays Total PPA,Offense Second Level Yards,Offense Second Level Yards Total,Offense Standard Downs Explosiveness,Offense Standard Downs PPA,Offense Standard Downs Rate,Offense Standard Downs Success Rate,Offense Stuff Rate,Offense Success Rate,Offense Total Opportunies,Offense Total PPA
Big 12,Baylor,169,1.1249238513830182,-1.76,65.3,None,None,None,2.9247524752475247,1182,1.400990099009901,566,2.085533159291188,0.1608591311630804,0.34744707347447074,0.24731182795698925,38.392386897391944,1.4632790221447194,0.10605631739611035,0.45080946450809467,0.34806629834254144,803,-0.10852713178294573,0.7096774193548387,0.03511592701536366,0.8756095150322911,0.06730497856067942,0.5031133250311333,0.42326732673267325,27.191211338514485,1.1262376237623761,455,0.8342131397792301,-0.0318351301548901,0.6525529265255293,0.4351145038167939,0.2079207920792079,0.3698630136986301,129,28.19808939333702,170,0.9237339553366327,1.467,69.2,None,None,None,1.9178654292343387,827,0.5359628770301624,231,1.7586364848960045,-0.045801462641797824,0.36848484848484847,0.20065789473684212,1.1375847534061116,-0.022344765716980863,0.44606060606060605,0.36141304347826086,-8.222873783848957,825,0,0.6078431372549019,-0.10776293731007669,0.7176313745885117 ,-0.16490447514909068,0.5224242424242425,0.32018561484918795,-71.07382878925809,0.7749419953596288,334,0.6812146491312914,-0.14391704153110696,0.6315151515151515,0.40307101727447214,0.2691415313225058,0.3284848484848485,127,-88.90442328081326
Mountain West,Boise State,75,1.1334386300070396,-1.305,71.7,None,None,None,2.5836158192090397,457,0.4124293785310734,73,1.6746821904191918,0.0912310054056231,0.3765586034912718,0.25165562913907286,34.04201171705555,1.445445953514382,0.16366351787045938,0.5187032418952618,0.3798076923076923,401,0,0.7777777777777778,0.006032112831033589,0.7358809113444583,-0.057294119056835034,0.44139650872817954,0.3502824858757062,-10.141059073059802,0.8587570621468926,152,0.9337565397578962,-0.04542801828401847,0.6234413965087282,0.412,0.24293785310734464,0.3516209476309227,64,2.4188772452444693,78,1.0680896865048013,1.88,63.2,None,None,None,2.2371069182389935,356,0.46540880503144655,74,1.972591500105342,0.2684303013384709,0.34971098265895956,0.2892561983471074,1.4394863473659278,0.2179398726580849,0.49710982658959535,0.4127906976744186,37.4856580971906,346,0,0.6153846153846154,-0.040145820239411975,0.52994350444072 ,-0.21742887267100292,0.4595375722543353,0.3081761006289308,-34.57119075468947,0.5723270440251572,91,0.6956477632575198,-0.2060912011768512,0.6502890173410405,0.37777777777777777,0.25157232704402516,0.3468208092485549,64,-13.890453802836543
ACC,Boston College,167,0.9580446422587606,-1.648,66.8,None,None,None,2.524519230769231,1050,0.4495192307692308,187,1.566697564761946,0.045687141136703815,0.33794694348327564,0.24232081911262798,24.503349091599414,1.1559791683062226,0.05904421467855281,0.4786620530565167,0.3855421686746988,867,-0.15328467153284672,0.6530612244897959,-0.05225959684728803,0.7426057023431559,-0.10874195813348272,0.4798154555940023,0.35336538461538464,-45.23665458352882,0.8629807692307693,359,0.7749329579463616,-0.10225679933737446,0.6620530565167243,0.41114982578397213,0.2403846153846154,0.35409457900807384,137,-45.309070466598726,177,1.0611501826337808,1.577,67.9,None,None,None,2.649559471365639,1203,1.1211453744493391,509,1.885304109150835,0.13584507347274744,0.36732329084588644,0.2807570977917981,1.3801353411333448,0.07406901214961126,0.43453070683661643,0.376,27.775879556104222,863,0,0.72,-0.004802043097363683,0.8167104687835715 ,0.014006755081395037,0.526071842410197,0.4052863436123348,6.359066806953347,1.1233480176211454,510,0.7503463713625188,-0.08645980125253809,0.6326767091541136,0.43223443223443225,0.23127753303964757,0.3765932792584009,129,-4.144163193024859
Mid-American,Bowling Green,95,1.0039977709078107,-1.794,64.4,None,None,None,3.1478070175438595,718,1.1885964912280702,271,1.650514726150736,0.2082492082133495,0.3111111111111111,0.30714285714285716,20.801430211386315,1.202863913530485,0.0995283742171594,0.46444444444444444,0.39712918660287083,450,0,0.5185185185185185,0.0561194635145524,0.8338339581482028,0.053595464290498135,0.5066666666666667,0.42543859649122806,12.219765858233574,1.1359649122807018,259,0.8010763907950678,-0.012584292155872086,0.6888888888888889,0.44193548387096776,0.19298245614035087,0.4,81,25.25375858154858,97,0.9603663241003857,1.437,70,None,None,None,2.5544715447154474,628,0.8211382113821138,202,1.857082100412857,0.23783242494640844,0.3316062176165803,0.296875,1.0699985222846595,0.13645400089627155,0.5302245250431779,0.46905537459283386,41.89137827515536,579,0,0.7560975609756098,0.02870754318578632,0.7976133700948657 ,-0.028957449242151954,0.42487046632124353,0.3943089430894309,-7.123532513569381,1.1626016260162602,286,0.6825793716557613,-0.07504433613731303,0.6683937823834197,0.4754521963824289,0.3089430894308943,0.4162348877374784,84,16.62166750457028
Mid-American,Buffalo,40,0.9020108341717195,-2.235,59,None,None,None,2.9609756097560975,364,1.3333333333333333,164,1.9073550004944808,-0.012427057318206479,0.33816425120772947,0.22857142857142856,17.342657401783736,1.2846463747664811,0.22234176156132995,0.37681159420289856,0.4230769230769231,207,0,1,0.05770315986256143,0.6915612868446005,0.016814171651843002,0.5942028985507246,0.4878048780487805,2.0681431131766894,1.2601626016260163,155,0.6931081502604962,0.09353611754616546,0.6618357487922706,0.5620437956204379,0.2032520325203252,0.4492753623188406,33,11.944554091550215,45,0.9179534348380229,1.094,74.6,None,None,None,2.7209302325581395,351,1,129,1.3347774240167112,-0.0499853537324555,0.319634703196347,0.2714285714285714,0.963927527403931,-0.0911285157298472,0.3515981735159817,0.2857142857142857,-7.016895711198234,219,0,0.65,-0.13617130090274415,0.8985028572139849 ,0.00837950701349846,0.589041095890411,0.40310077519379844,1.0809564047413016,1.1472868217054264,148,0.7739596931217488,-0.17666134319751065,0.680365296803653,0.3691275167785235,0.24031007751937986,0.3378995433789954,33,-29.821514897700972
FBS Independents,BYU,42,0.8550965709417694,-1.94,62.5,None,None,None,2.6422222222222222,238,0.6111111111111112,55,1.202238664737989,-0.3296787818495932,0.42245989304812837,0.1518987341772152,-25.892535737427526,1.04609644204708,-0.29423336065258554,0.47058823529411764,0.29545454545454547,187,0,0.8333333333333334,-0.21602000387050824,0.6564567049922463,-0.12511554731745797,0.48128342245989303,0.2777777777777778,-11.260399258571216,0.6888888888888889,62,0.748283619004471,-0.13288071257099238,0.5775401069518716,0.3611111111111111,0.26666666666666666,0.2727272727272727,29,-40.39574072378504,45,1.1734322149969705,1.169,73.7,None,None,None,2.1523076923076925,140,0.9230769230769231,60,1.6505521261989566,-0.1316243787137392,0.3876651982378855,0.20454545454545456,1.3526549364985911,0.025390695185972718,0.6740088105726872,0.32679738562091504,3.884776363453826,227,0,0.625,-0.09297416996657082,0.7253754112429187 ,-0.11546146251497802,0.28634361233480177,0.3076923076923077,-7.504995063473571,0.8615384615384616,56,1.0082753226578214,-0.06850497306188869,0.6123348017621145,0.37410071942446044,0.26153846153846155,0.30837004405286345,29,-21.105136582411575
Pac-12,California,176,1.1190485398735515,-1.394,70.2,None,None,None,2.5898765432098765,1049,1.0790123456790124,437,1.809089543241593,0.19905590708063148,0.3407325194228635,0.30944625407166126,25.686951601118047,1.3348018286744938,0.05535980948516821,0.5149833518312985,0.3922413793103448,901,-0.045454545454545456,0.48717948717948717,-0.026463237918343145,0.8345043473969465,-0.034808071829257,0.44950055493895674,0.34074074074074073,-14.097269090849085,0.9901234567901235,401,0.8276978940070452,-0.1430194290205068,0.6592674805771365,0.3787878787878788,0.25679012345679014,0.3551609322974473,154,-23.843377364427173,174,1.0601469912254946,1.409,70,None,None,None,2.8360341151385926,1330,0.8486140724946695,398,1.8156053501866987,0.2531237263781048,0.324295010845987,0.3076923076923077,1.3654911881677603,0.20576676625548593,0.4436008676789588,0.42053789731051344,84.15860739849374,922,-0.04861111111111111,0.6779661016949152,0.0437843284261159,0.7777856908272703 ,-0.005821237477016295,0.5086767895878525,0.39658848614072495,-2.7301603767206424,0.9488272921108742,445,0.7988606415095894,-0.05668514185902806,0.675704989154013,0.42696629213483145,0.208955223880597,0.3882863340563991,144,40.36915080887886
Mid-American,Central Michigan,30,1.0058188542898692,-1.869,63.2,None,None,None,3.4430232558139533,296,1.5232558139534884,131,1.7175159846027712,0.26361723400579823,0.2692307692307692,0.35714285714285715,4.9501143504194,1.2324636155900923,0.07279579927087354,0.4358974358974359,0.4264705882352941,156,0,0.6666666666666666,0.07289463345753988,0.8372881343486777,0.0992607472892221,0.5512820512820513,0.45348837209302323,8.5364242668731,1.2209302325581395,105,0.8043951381635762,0.0026284122029183784,0.7307692307692307,0.4649122807017544,0.1744186046511628,0.4358974358974359,26,11.371562819376221,25,0.7873470583158034,1.184,72.7,None,None,None,3.0397435897435896,237,0.5256410256410257,41,1.7108962716821754,0.4252761408088524,0.25547445255474455,0.37142857142857144,1.1482537374507984,0.0614170575450271,0.3795620437956204,0.40384615384615385,3.193686992341409,137,0,0.8181818181818182,-0.022734334638875007,0.5878986303727799 ,-0.006949417099637085,0.5693430656934306,0.48717948717948717,-0.5420545337716927,0.8205128205128205,64,0.5263440197557417,-0.1764634193513305,0.7445255474452555,0.45098039215686275,0.16666666666666666,0.4306569343065693,23,-3.114603845525876
American Athletic,Cincinnati,47,1.0555709116400238,-1.833,63.9,None,None,None,2.127450980392157,217,0.7450980392156863,76,2.1047499905678033,0.16529049335426835,0.41919191919191917,0.25301204819277107,-1.6872612753462746,1.1866404163285877,-0.018747347503847493,0.45454545454545453,0.3888888888888889,198,0,0.5,-0.09475065295799563,0.8917340307793188,-0.14009017303729596,0.5151515151515151,0.27450980392156865,-14.289197649804187,0.8627450980392157,88,0.5309813721761342,-0.28243252377467315,0.5808080808080808,0.3652173913043478,0.3235294117647059,0.3181818181818182,31,-18.760629285683137,54,1.024816967370034,1.737,65.7,None,None,None,2.3638655462184874,281,0.3445378151260504,41,1.7281186200600327,-0.005491675960128188,0.4,0.2403846153846154,1.2378528931085886,0.04183798880038753,0.49230769230769234,0.3515625,5.355262566449603,260,0,0.45454545454545453,-0.11329157160733094,0.7585220601968407 ,-0.2031301419521339,0.4576923076923077,0.3025210084033613,-24.172486892303937,0.9411764705882353,112,0.7108430152762845,-0.18515816870546611,0.6,0.358974358974359,0.3025210084033613,0.31153846153846154,38,-29.455808617906044
ACC,Clemson,154,1.0086685347616016,-1.39,70.3,None,None,None,2.501980198019802,1011,0.698019801980198,282,1.6570823933746526,0.07054037243465118,0.3596597812879708,0.27364864864864863,18.139611651432812,1.3062905012538881,0.04736191031705694,0.46537059538274606,0.381201044386423,823,-0.11382113821138211,0.6470588235294118,-0.06845930159428398,0.7170389568564082,-0.09620462198143437,0.4908869987849332,0.3688118811881188,-38.866667280499485,0.8836633663366337,357,0.7632408593052599,-0.14653122476803127,0.6403402187120292,0.4060721062618596,0.25,0.35844471445929527,123,-56.34200521209572,148,0.9892357846890858,1.474,69.5,None,None,None,2.7541884816753925,1052,0.7015706806282722,268,1.6903880084715717,0.2207230600453786,0.31839080459770114,0.2815884476534296,1.2622996985730348,0.11940968225028131,0.5241379310344828,0.3881578947368421,54.450815106128275,870,-0.059322033898305086,0.7450980392156863,-0.0002386598841647621,0.6712600428636978 ,-0.0666776721542716,0.43908045977011495,0.39790575916230364,-25.470870762931753,0.9554973821989529,365,0.7713478426371578,-0.10345349364551974,0.6816091954022988,0.42327150084317033,0.22251308900523561,0.3781609195402299,118,-0.20763409922334305
Pac-12,Colorado,162,0.9730578458808268,-1.627,67.3,None,None,None,2.8114914425427875,1150,0.7628361858190709,312,1.735027841978602,0.1659222434137276,0.3325526932084309,0.2605633802816901,50.51539372866985,1.1960125076451644,0.12381223953105355,0.477751756440281,0.40441176470588236,854,-0.04861111111111111,0.5869565217391305,0.019620099914857657,0.7459743940838162,-0.031231111716637474,0.47892271662763464,0.3960880195599022,-12.773524692104727,1.0635696821515892,435,0.7501891513700151,-0.05327430140738631,0.667447306791569,0.443859649122807,0.24205378973105135,0.382903981264637,144,16.75556532728844,168,0.9684913557580483,1.378,70.4,None,None,None,2.2629333333333332,849,0.5253333333333333,197,1.6870676832600626,0.11533227478047993,0.35172413793103446,0.27124183006535946,1.1320027153938261,0.07855634109549263,0.5287356321839081,0.40869565217391307,36.13591690392661,870,0,0.6785714285714286,-0.05246321472165427,0.7373625165736408 ,-0.1015181332440239,0.43103448275862066,0.3546666666666667,-38.06929996650896,0.816,306,0.717895409612388,-0.14350119306855688,0.6482758620689655,0.4219858156028369,0.27466666666666667,0.3689655172413793,143,-45.64299680783922
